IId FId MId
Merino48240 Merino48069 Merino45650
Merino48241 Merino48109 Merino45246
Merino48242 Merino48109 Merino45246
Merino48243 Merino48189 Merino45898
Merino48244 Merino48189 Merino45898
Merino48245 Merino47961 Merino46122
Merino48246 Merino47961 Merino46122
Merino48247 Merino47897 Merino45492
Merino48248 Merino47897 Merino45492
Merino48249 Merino47991 Merino46176
Merino48250 Merino47991 Merino46176
Merino48251 0 Merino45022
Merino48252 Merino48143 Merino45022
Merino48253 Merino47937 Merino45252
Merino48254 Merino47937 Merino45252
Merino48255 Merino48069 Merino46080
Merino48256 Merino48069 Merino46080
Merino48257 Merino47925 Merino45752
Merino48258 Merino47925 Merino45752
Merino48259 Merino47935 Merino45074
Merino48260 Merino47935 Merino45074
Merino48261 Merino48075 Merino45168
Merino48262 0 Merino45168
Merino48263 Merino48043 Merino45792
Merino48264 Merino48043 Merino45792
Merino48265 Merino47843 Merino46004
Merino48266 0 Merino46004
Merino48267 0 Merino45976
Merino48268 Merino47935 Merino45976
Merino48269 0 Merino45088
Merino48270 Merino47843 Merino45088
Merino48271 0 Merino45922
Merino48272 Merino47901 Merino45922
Merino48273 Merino47803 Merino46184
Merino48274 Merino47803 Merino46184
Merino48275 Merino47991 Merino45072
Merino48276 0 Merino45072
Merino48277 Merino48069 Merino45118
Merino48278 Merino48069 Merino45118
Merino48279 Merino47803 Merino45486
Merino48280 Merino47803 Merino45486
Merino48281 Merino47843 Merino45756
Merino48282 Merino47843 Merino45756
Merino48283 0 Merino45302
Merino48284 Merino47935 Merino45302
Merino48285 Merino48189 0
Merino48286 0 Merino45306
Merino48287 Merino48075 Merino45848
Merino48288 Merino48075 Merino45848
Merino48289 Merino47899 Merino46104
Merino48290 Merino47899 Merino46104
Merino48291 Merino47843 Merino45796
Merino48292 0 Merino45796
Merino48293 Merino47901 Merino44994
Merino48294 Merino47901 Merino44994
Merino48295 Merino47843 Merino45828
Merino48296 Merino47843 Merino45828
Merino48297 Merino48069 Merino45388
Merino48298 Merino48069 Merino45388
Merino48299 Merino47899 Merino45778
Merino48300 Merino47899 Merino45778
Merino48301 Merino48159 Merino45590
Merino48302 Merino48159 Merino45590
Merino48303 Merino47961 Merino45746
Merino48304 Merino47961 Merino45746
Merino48305 Merino47897 Merino45840
Merino48306 Merino47897 Merino45840
Merino48307 Merino48143 Merino45868
Merino48308 Merino48143 Merino45868
Merino48309 Merino47953 Merino45156
Merino48310 Merino47953 Merino45156
Merino48311 Merino47923 Merino46130
Merino48312 Merino47923 Merino46130
Merino48313 Merino47923 Merino45870
Merino48314 0 Merino45870
Merino48315 Merino47901 Merino45956
Merino48316 Merino47901 Merino45956
Merino48317 Merino47991 Merino45640
Merino48318 Merino47991 Merino45640
Merino48319 Merino47953 Merino45528
Merino48320 Merino47953 Merino45528
Merino48321 Merino47923 Merino45980
Merino48322 Merino47923 Merino45980
Merino48323 0 0
Merino48324 Merino47923 Merino45884
Merino48325 Merino47937 Merino45588
Merino48326 Merino47937 Merino45588
Merino48327 Merino47935 Merino45950
Merino48328 Merino47935 Merino45950
Merino48329 Merino47925 Merino45066
Merino48330 0 Merino45066
Merino48331 Merino48043 Merino45856
Merino48332 Merino48043 Merino45856
Merino48333 Merino47991 Merino45488
Merino48334 Merino47991 Merino45488
Merino48335 Merino47803 Merino46126
Merino48336 Merino47803 Merino46126
Merino48337 Merino47803 Merino45540
Merino48338 Merino47803 Merino45540
Merino48339 Merino47935 Merino45906
Merino48340 0 Merino45906
Merino48341 Merino48069 Merino45642
Merino48342 0 Merino45642
Merino48343 Merino47925 Merino45880
Merino48344 Merino47925 Merino45880
Merino48345 Merino48189 Merino45854
Merino48346 0 Merino45854
Merino48347 Merino48069 Merino45834
Merino48348 Merino48069 Merino45834
Merino48349 Merino47991 Merino45484
Merino48350 Merino47991 0
Merino48351 Merino48075 Merino46134
Merino48352 Merino48075 Merino46134
Merino48353 Merino47901 Merino45164
Merino48354 Merino47901 0
Merino48355 Merino48143 Merino45648
Merino48356 Merino48143 Merino45648
Merino48357 Merino48043 Merino46094
Merino48358 Merino48043 Merino46094
Merino48359 Merino48189 Merino45768
Merino48360 Merino48189 Merino45768
Merino48361 Merino48043 Merino45738
Merino48362 0 Merino45738
Merino48363 Merino48189 Merino45900
Merino48364 0 Merino45900
Merino48365 Merino47937 Merino45342
Merino48366 Merino47937 Merino45342
Merino48367 Merino48143 Merino45682
Merino48368 Merino48143 Merino45682
Merino48369 Merino48069 Merino46186
Merino48370 0 Merino46186
Merino48371 Merino47961 Merino45186
Merino48372 0 Merino45186
Merino48373 Merino47803 Merino45038
Merino48374 0 Merino45038
Merino48375 Merino47937 Merino46024
Merino48376 Merino47937 Merino46024
Merino48377 Merino47935 Merino45602
Merino48378 Merino47935 Merino45602
Merino48379 0 Merino45006
Merino48380 Merino48189 Merino45006
Merino48381 Merino47923 Merino45832
Merino48382 Merino47923 Merino45832
Merino48383 Merino48159 0
Merino48384 0 Merino46182
Merino48385 Merino48069 Merino45790
Merino48386 Merino48069 Merino45790
Merino48387 Merino47901 Merino45744
Merino48388 Merino47901 Merino45744
Merino48389 0 Merino46018
Merino48390 Merino47901 Merino46018
Merino48391 Merino48143 Merino45298
Merino48392 0 Merino45298
Merino48393 Merino47843 Merino45296
Merino48394 Merino47843 Merino45296
Merino48395 Merino47897 Merino46012
Merino48396 Merino47897 Merino46012
Merino48397 0 Merino45860
Merino48398 0 Merino45860
Merino48399 0 0
Merino48400 0 Merino46088
Merino48401 0 Merino45786
Merino48402 Merino47925 Merino45786
Merino48403 Merino47901 Merino45204
Merino48404 Merino47901 Merino45204
Merino48405 Merino47953 Merino45910
Merino48406 Merino47953 Merino45910
Merino48407 Merino48189 Merino46054
Merino48408 Merino48189 Merino46054
Merino48409 Merino47803 Merino46148
Merino48410 Merino47803 Merino46148
Merino48411 Merino48159 Merino45366
Merino48412 Merino48159 Merino45366
Merino48413 Merino47925 Merino45170
Merino48414 Merino47925 Merino45170
Merino48415 Merino48109 Merino45272
Merino48416 Merino48109 Merino45272
Merino48417 Merino48075 Merino45092
Merino48418 Merino48075 Merino45092
Merino48419 Merino47901 Merino45128
Merino48420 Merino47901 Merino45128
Merino48421 Merino48159 Merino45142
Merino48422 Merino48159 Merino45142
Merino48423 Merino47961 Merino46078
Merino48424 Merino47961 Merino46078
Merino48425 0 Merino45228
Merino48426 Merino47991 Merino45228
Merino48427 0 Merino46162
Merino48428 Merino48159 Merino46162
Merino48429 0 Merino45002
Merino48430 Merino47803 Merino45002
Merino48431 Merino47937 Merino45720
Merino48432 Merino47937 Merino45720
Merino48433 Merino47937 Merino45018
Merino48434 0 Merino45018
Merino48435 0 Merino45766
Merino48436 Merino48075 Merino45766
Merino48437 Merino47991 Merino45954
Merino48438 Merino47991 Merino45954
Merino48439 Merino48075 Merino46042
Merino48440 Merino48075 Merino46042
Merino48441 Merino47991 Merino45454
Merino48442 Merino47991 Merino45454
Merino48443 0 0
Merino48444 Merino47961 Merino45892
Merino48445 Merino47925 Merino45554
Merino48446 Merino47925 Merino45554
Merino48447 Merino47901 Merino45846
Merino48448 Merino47901 0
Merino48449 Merino47901 Merino45458
Merino48450 Merino47901 Merino45458
Merino48451 0 Merino46064
Merino48452 0 Merino46064
Merino48453 Merino47937 Merino45030
Merino48454 Merino47937 Merino45030
Merino48455 Merino47843 0
Merino48456 Merino47843 Merino45838
Merino48457 Merino47899 Merino45424
Merino48458 Merino47899 Merino45424
Merino48459 Merino47901 Merino45532
Merino48460 0 Merino45532
Merino48461 Merino47937 Merino45988
Merino48462 Merino47937 Merino45988
Merino48463 Merino47897 Merino45726
Merino48464 Merino47897 Merino45726
Merino48465 0 Merino45378
Merino48466 0 Merino45378
Merino48467 Merino47897 Merino45986
Merino48468 Merino47897 Merino45986
Merino48469 0 Merino45990
Merino48470 0 Merino45990
Merino48471 Merino47899 Merino46120
Merino48472 0 Merino46120
Merino48473 Merino47897 Merino46102
Merino48474 Merino47897 Merino46102
Merino48475 Merino47937 Merino45442
Merino48476 Merino47937 Merino45442
Merino48477 Merino47897 Merino45942
Merino48478 0 Merino45942
Merino48479 Merino47937 Merino46136
Merino48480 Merino47937 0
Merino48481 Merino48143 Merino45600
Merino48482 0 Merino45600
Merino48483 Merino48069 0
Merino48484 Merino48069 Merino45992
Merino48485 Merino48109 Merino45944
Merino48486 Merino48109 Merino45944
Merino48487 Merino47899 0
Merino48488 0 Merino45920
Merino48489 Merino47843 Merino45690
Merino48490 Merino47843 Merino45690
Merino48491 Merino47897 Merino45026
Merino48492 Merino47897 Merino45026
Merino48493 Merino47897 Merino46188
Merino48494 Merino47897 Merino46188
Merino48495 0 Merino45138
Merino48496 Merino47923 Merino45138
Merino48497 Merino47935 Merino44998
Merino48498 Merino47935 0
Merino48499 Merino48109 Merino45206
Merino48500 Merino48109 Merino45206
Merino48501 Merino48189 Merino45514
Merino48502 Merino48189 0
Merino48503 Merino47937 Merino45312
Merino48504 Merino47937 Merino45312
Merino48505 Merino48109 Merino45350
Merino48506 Merino48109 Merino45350
Merino48507 Merino47803 0
Merino48508 Merino47803 Merino45994
Merino48509 Merino48189 Merino45656
Merino48510 Merino48189 Merino45656
Merino48511 Merino47899 Merino45918
Merino48512 Merino47899 Merino45918
Merino48513 Merino48069 0
Merino48514 Merino48069 Merino46158
Merino48515 Merino47897 Merino45172
Merino48516 0 Merino45172
Merino48517 Merino47899 Merino45240
Merino48518 Merino47899 Merino45240
Merino48519 Merino47935 Merino46060
Merino48520 Merino47935 0
Merino48521 Merino48109 Merino45740
Merino48522 0 Merino45740
Merino48523 Merino47803 Merino45724
Merino48524 Merino47803 Merino45724
Merino48525 Merino47953 Merino45958
Merino48526 0 Merino45958
Merino48527 Merino48159 Merino45100
Merino48528 Merino48159 Merino45100
Merino48529 Merino48019 Merino45384
Merino48530 Merino48019 Merino45384
Merino48531 Merino48109 Merino46072
Merino48532 Merino48109 0
Merino48533 Merino47961 Merino45890
Merino48534 Merino47961 Merino45890
Merino48535 Merino48143 Merino45770
Merino48536 Merino48143 Merino45770
Merino48537 Merino47923 0
Merino48538 Merino47923 Merino45052
Merino48539 Merino47901 Merino45902
Merino48540 Merino47901 Merino45902
Merino48541 Merino47991 Merino45470
Merino48542 Merino47991 Merino45470
Merino48543 Merino47953 Merino45632
Merino48544 0 Merino45632
Merino48545 Merino48159 Merino45772
Merino48546 0 Merino45772
Merino48547 Merino47935 Merino45968
Merino48548 Merino47935 Merino45968
Merino48549 Merino47897 Merino45216
Merino48550 Merino47897 Merino45216
Merino48551 0 Merino45654
Merino48552 Merino47901 Merino45654
Merino48553 0 Merino45714
Merino48554 Merino47923 Merino45714
Merino48555 Merino48019 Merino46190
Merino48556 Merino48019 Merino46190
Merino48557 Merino47937 0
Merino48558 Merino47937 Merino45634
Merino48559 Merino47899 Merino45438
Merino48560 Merino47899 Merino45438
Merino48561 Merino48069 Merino45534
Merino48562 Merino48069 Merino45534
Merino48563 Merino48159 Merino45676
Merino48564 0 Merino45676
Merino48565 Merino47803 Merino45504
Merino48566 Merino47803 Merino45504
Merino48567 Merino48159 Merino45894
Merino48568 Merino48159 Merino45894
Merino48569 0 Merino45960
Merino48570 0 Merino45960
Merino48571 Merino47935 Merino45538
Merino48572 Merino47935 Merino45538
Merino48573 0 Merino45788
Merino48574 Merino47935 Merino45788
Merino48575 Merino48075 Merino45850
Merino48576 Merino48075 Merino45850
Merino48577 Merino48019 Merino45622
Merino48578 Merino48019 Merino45622
Merino48579 Merino47923 0
Merino48580 Merino47923 Merino45912
Merino48581 Merino47897 Merino45822
Merino48582 Merino47897 Merino45822
Merino48583 Merino47937 Merino45158
Merino48584 Merino47937 Merino45158
Merino48585 0 Merino45730
Merino48586 Merino47991 Merino45730
Merino48587 Merino47935 0
Merino48588 Merino47935 Merino45346
Merino48589 Merino47937 Merino45508
Merino48590 Merino47937 Merino45508
Merino48591 0 Merino45202
Merino48592 Merino48069 Merino45202
Merino48593 0 Merino45382
Merino48594 Merino48019 Merino45382
Merino48595 Merino47991 Merino45174
Merino48596 0 Merino45174
Merino48597 Merino48043 Merino45742
Merino48598 Merino48043 Merino45742
Merino48599 0 Merino45116
Merino48600 Merino47925 Merino45116
Merino48601 Merino47961 Merino45288
Merino48602 Merino47961 Merino45288
Merino48603 Merino47953 Merino45858
Merino48604 Merino47953 Merino45858
Merino48605 0 Merino45948
Merino48606 Merino47923 Merino45948
Merino48607 Merino47923 Merino45630
Merino48608 Merino47923 Merino45630
Merino48609 Merino47991 Merino45784
Merino48610 Merino47991 Merino45784
Merino48611 Merino48143 Merino45360
Merino48612 0 Merino45360
Merino48613 0 Merino45234
Merino48614 0 Merino45234
Merino48615 Merino47953 Merino45814
Merino48616 Merino47953 0
Merino48617 Merino47991 0
Merino48618 Merino47991 Merino45008
Merino48619 Merino48109 Merino45320
Merino48620 Merino48109 Merino45320
Merino48621 Merino47991 Merino46058
Merino48622 0 Merino46058
Merino48623 Merino47843 Merino45256
Merino48624 Merino47843 Merino45256
Merino48625 Merino47961 Merino45750
Merino48626 0 Merino45750
Merino48627 0 Merino46092
Merino48628 0 Merino46092
Merino48629 Merino48043 Merino45440
Merino48630 Merino48043 Merino45440
Merino48631 Merino47925 Merino46010
Merino48632 0 Merino46010
Merino48633 Merino47991 Merino45878
Merino48634 Merino47991 Merino45878
Merino48635 Merino47803 Merino45548
Merino48636 Merino47803 Merino45548
Merino48637 Merino48043 0
Merino48638 Merino48043 Merino46116
Merino48639 Merino47923 Merino45672
Merino48640 Merino47923 Merino45672
Merino48641 Merino47901 Merino45362
Merino48642 0 Merino45362
Merino48643 Merino48109 Merino45712
Merino48644 0 Merino45712
Merino48645 Merino47803 Merino45464
Merino48646 Merino47803 Merino45464
Merino48647 Merino48189 Merino45998
Merino48648 Merino48189 Merino45998
Merino48649 Merino48189 Merino45270
Merino48650 Merino48189 Merino45270
Merino48651 Merino47843 Merino45704
Merino48652 Merino47843 Merino45704
Merino48653 0 Merino45242
Merino48654 Merino47961 Merino45242
Merino48655 Merino47935 Merino46150
Merino48656 Merino47935 Merino46150
Merino48657 0 Merino45040
Merino48658 Merino47803 Merino45040
Merino48659 Merino48159 Merino45192
Merino48660 0 Merino45192
Merino48661 Merino47901 Merino45526
Merino48662 0 Merino45526
Merino48663 0 Merino45932
Merino48664 Merino47803 Merino45932
Merino48665 Merino48109 Merino45162
Merino48666 Merino48109 Merino45162
Merino48667 Merino47923 Merino45490
Merino48668 Merino47923 Merino45490
Merino48669 Merino47961 Merino45108
Merino48670 Merino47961 Merino45108
Merino48671 Merino47991 Merino46022
Merino48672 Merino47991 Merino46022
Merino48673 Merino48075 Merino45054
Merino48674 Merino48075 Merino45054
Merino48675 Merino48075 Merino46156
Merino48676 Merino48075 Merino46156
Merino48677 Merino47803 Merino45280
Merino48678 0 Merino45280
Merino48679 Merino48043 Merino46020
Merino48680 Merino48043 Merino46020
Merino48681 Merino47843 Merino45258
Merino48682 Merino47843 Merino45258
Merino48683 Merino48019 Merino45652
Merino48684 0 Merino45652
Merino48685 Merino47899 Merino46002
Merino48686 Merino47899 Merino46002
Merino48687 Merino48159 Merino45152
Merino48688 Merino48159 Merino45152
Merino48689 Merino47803 Merino45016
Merino48690 Merino47803 Merino45016
Merino48691 Merino47991 0
Merino48692 Merino47991 Merino45982
Merino48693 Merino47843 Merino45364
Merino48694 0 Merino45364
Merino48695 Merino47923 Merino45842
Merino48696 Merino47923 Merino45842
Merino48697 Merino47897 Merino45914
Merino48698 Merino47897 Merino45914
Merino48699 Merino47991 Merino45238
Merino48700 Merino47991 0
Merino48701 Merino47935 Merino45282
Merino48702 Merino47935 Merino45282
Merino48703 Merino48189 Merino44992
Merino48704 Merino48189 Merino44992
Merino48705 Merino47961 Merino45266
Merino48706 Merino47961 0
Merino48707 Merino48019 Merino45330
Merino48708 Merino48019 Merino45330
Merino48709 Merino47899 Merino46032
Merino48710 Merino47899 Merino46032
Merino48711 0 Merino45916
Merino48712 Merino48075 Merino45916
Merino48713 Merino48075 Merino45048
Merino48714 0 Merino45048
Merino48715 Merino47803 Merino46082
Merino48716 Merino47803 Merino46082
Merino48717 Merino47803 Merino46140
Merino48718 Merino47803 Merino46140
Merino48719 Merino47937 Merino45776
Merino48720 Merino47937 Merino45776
Merino48721 Merino47937 Merino45456
Merino48722 Merino47937 Merino45456
Merino48723 0 Merino45570
Merino48724 Merino47843 Merino45570
Merino48725 Merino48019 Merino45318
Merino48726 Merino48019 Merino45318
Merino48727 Merino47953 0
Merino48728 Merino47953 Merino45046
Merino48729 0 Merino46166
Merino48730 Merino48019 Merino46166
Merino48731 Merino47923 Merino45594
Merino48732 Merino47923 Merino45594
Merino48733 Merino48069 Merino45426
Merino48734 Merino48069 Merino45426
Merino48735 0 Merino46178
Merino48736 Merino47961 Merino46178
Merino48737 Merino48159 Merino45674
Merino48738 0 Merino45674
Merino48739 Merino47899 Merino45866
Merino48740 Merino47899 Merino45866
Merino48741 Merino48069 Merino46124
Merino48742 Merino48069 Merino46124
Merino48743 Merino47961 Merino46180
Merino48744 Merino47961 Merino46180
Merino48745 Merino47953 Merino45020
Merino48746 Merino47953 Merino45020
Merino48747 0 Merino46056
Merino48748 Merino47925 Merino46056
Merino48749 Merino47953 Merino45070
Merino48750 0 Merino45070
Merino48751 Merino48159 Merino45844
Merino48752 Merino48159 Merino45844
Merino48753 Merino47935 Merino46052
Merino48754 Merino47935 Merino46052
Merino48755 Merino47901 Merino45084
Merino48756 Merino47901 Merino45084
Merino48757 0 0
Merino48758 Merino47991 Merino45818
Merino48759 Merino48109 Merino45184
Merino48760 Merino48109 Merino45184
Merino48761 Merino48109 Merino45498
Merino48762 Merino48109 Merino45498
Merino48763 Merino47901 Merino45888
Merino48764 Merino47901 0
Merino48765 0 Merino45812
Merino48766 Merino48109 Merino45812
Merino48767 Merino48109 Merino45422
Merino48768 Merino48109 Merino45422
Merino48769 Merino47897 Merino45218
Merino48770 Merino47897 Merino45218
Merino48771 0 Merino46110
Merino48772 Merino47925 Merino46110
Merino48773 0 Merino45946
Merino48774 Merino47953 Merino45946
Merino48775 Merino47899 Merino45974
Merino48776 Merino47899 Merino45974
Merino48777 0 Merino45358
Merino48778 0 Merino45358
Merino48779 0 Merino45984
Merino48780 0 Merino45984
Merino48781 Merino47961 Merino45820
Merino48782 Merino47961 Merino45820
Merino48783 Merino48109 Merino45978
Merino48784 0 Merino45978
Merino48785 0 Merino45518
Merino48786 Merino48159 Merino45518
Merino48787 Merino47901 Merino45716
Merino48788 Merino47901 0
Merino48789 Merino47803 Merino46048
Merino48790 0 0
Merino48791 Merino47953 Merino45728
Merino48792 Merino47953 Merino45728
Merino48793 Merino47843 Merino46108
Merino48794 Merino47843 Merino46108
Merino48795 Merino47935 0
Merino48796 0 Merino45862
Merino48797 0 0
Merino48798 Merino48159 Merino46114
Merino48799 Merino47953 Merino45938
Merino48800 0 Merino45938
Merino48801 0 0
Merino48802 Merino47923 Merino45102
Merino48803 Merino47961 Merino45748
Merino48804 Merino47961 Merino45748
Merino48805 Merino47937 Merino46118
Merino48806 Merino47937 Merino46118
Merino48807 Merino47923 Merino46014
Merino48808 Merino47923 Merino46014
Merino48809 Merino48019 Merino45830
Merino48810 Merino48019 Merino45830
Merino48811 0 Merino46090
Merino48812 Merino47897 Merino46090
Merino48813 0 Merino45130
Merino48814 Merino47937 Merino45130
Merino48815 Merino47953 Merino45874
Merino48816 Merino47953 Merino45874
Merino48817 Merino47961 Merino46026
Merino48818 Merino47961 Merino46026
Merino48819 Merino48069 Merino45700
Merino48820 Merino48069 Merino45700
Merino48821 Merino47901 0
Merino48822 Merino47901 0
Merino48823 Merino48075 0
Merino48824 Merino48075 0
Merino48825 0 Merino45908
Merino48826 Merino48143 0
Merino48827 Merino47935 Merino45684
Merino48828 Merino47935 Merino45684
Merino48829 0 Merino45798
Merino48830 Merino48043 Merino45798
Merino48831 Merino48143 Merino45940
Merino48832 Merino48143 Merino45940
Merino48833 Merino47899 Merino45930
Merino48834 Merino47899 Merino45930
Merino48835 Merino47901 Merino46112
Merino48836 0 Merino46112
Merino48837 Merino48143 Merino45782
Merino48838 Merino48143 Merino45782
Merino48839 Merino47897 Merino45650
Merino48840 Merino47897 Merino45650
Merino48841 Merino47925 Merino45246
Merino48842 Merino47925 Merino45246
Merino48843 Merino47897 Merino45898
Merino48844 Merino47897 Merino45898
Merino48845 Merino47899 Merino46122
Merino48846 Merino47899 Merino46122
Merino48847 Merino47925 Merino45492
Merino48848 Merino47925 Merino45492
Merino48849 Merino47953 0
Merino48850 Merino47953 Merino46176
Merino48851 Merino47923 Merino45022
Merino48852 Merino47923 Merino45022
Merino48853 Merino47937 Merino45252
Merino48854 Merino47937 Merino45252
Merino48855 Merino48189 Merino46080
Merino48856 0 Merino46080
Merino48857 Merino47991 Merino45752
Merino48858 Merino47991 Merino45752
Merino48859 0 Merino45074
Merino48860 Merino48075 Merino45074
Merino48861 Merino47897 Merino45168
Merino48862 Merino47897 Merino45168
Merino48863 Merino48019 Merino45792
Merino48864 Merino48019 Merino45792
Merino48865 Merino48019 Merino46004
Merino48866 Merino48019 Merino46004
Merino48867 Merino48189 Merino45976
Merino48868 Merino48189 Merino45976
Merino48869 Merino47937 Merino45088
Merino48870 Merino47937 Merino45088
Merino48871 Merino47937 Merino45922
Merino48872 Merino47937 Merino45922
Merino48873 Merino47901 Merino46184
Merino48874 Merino47901 Merino46184
Merino48875 Merino48019 Merino45072
Merino48876 0 Merino45072
Merino48877 Merino47925 Merino45118
Merino48878 Merino47925 Merino45118
Merino48879 0 Merino45486
Merino48880 Merino48069 Merino45486
Merino48881 Merino47937 Merino45756
Merino48882 Merino47937 Merino45756
Merino48883 Merino48189 Merino45302
Merino48884 Merino48189 Merino45302
Merino48885 0 Merino45306
Merino48886 0 Merino45306
Merino48887 Merino47897 Merino45848
Merino48888 0 Merino45848
Merino48889 Merino47923 Merino46104
Merino48890 Merino47923 Merino46104
Merino48891 Merino47803 Merino45796
Merino48892 Merino47803 0
Merino48893 Merino47803 Merino44994
Merino48894 Merino47803 Merino44994
Merino48895 Merino47953 Merino45828
Merino48896 Merino47953 Merino45828
Merino48897 Merino48159 Merino45388
Merino48898 Merino48159 Merino45388
Merino48899 Merino47953 Merino45778
Merino48900 Merino47953 Merino45778
Merino48901 Merino47843 Merino45590
Merino48902 Merino47843 Merino45590
Merino48903 Merino47897 Merino45746
Merino48904 Merino47897 0
Merino48905 Merino48043 Merino45840
Merino48906 Merino48043 Merino45840
Merino48907 Merino47925 Merino45868
Merino48908 Merino47925 Merino45868
Merino48909 0 Merino45156
Merino48910 0 Merino45156
Merino48911 Merino45509 Merino46130
Merino48912 0 Merino46130
Merino48913 Merino45463 Merino45870
Merino48914 Merino45463 Merino45870
Merino48915 Merino45139 Merino45956
Merino48916 Merino45139 Merino45956
Merino48917 0 Merino45640
Merino48918 Merino45535 Merino45640
Merino48919 Merino45369 Merino45528
Merino48920 0 Merino45528
Merino48921 Merino45669 Merino45980
Merino48922 0 Merino45980
Merino48923 0 Merino45884
Merino48924 Merino45335 Merino45884
Merino48925 Merino45095 Merino45588
Merino48926 Merino45095 Merino45588
Merino48927 Merino45459 Merino45950
Merino48928 0 Merino45950
Merino48929 0 Merino45066
Merino48930 0 Merino45066
Merino48931 Merino45911 Merino45856
Merino48932 Merino45911 Merino45856
Merino48933 Merino45459 Merino45488
Merino48934 Merino45459 Merino45488
Merino48935 Merino45669 Merino46126
Merino48936 Merino45669 Merino46126
Merino48937 0 Merino45540
Merino48938 Merino45911 Merino45540
Merino48939 Merino45535 Merino45906
Merino48940 Merino45535 0
Merino48941 Merino45517 Merino45642
Merino48942 Merino45517 Merino45642
Merino48943 0 Merino45880
Merino48944 Merino46125 Merino45880
Merino48945 Merino45419 Merino45854
Merino48946 Merino45419 Merino45854
Merino48947 Merino45747 Merino45834
Merino48948 Merino45747 0
Merino48949 0 Merino45484
Merino48950 Merino45469 Merino45484
Merino48951 0 Merino46134
Merino48952 Merino45971 Merino46134
Merino48953 Merino45509 Merino45164
Merino48954 0 Merino45164
Merino48955 Merino45747 Merino45648
Merino48956 Merino45747 Merino45648
Merino48957 Merino45095 Merino46094
Merino48958 Merino45095 Merino46094
Merino48959 Merino45335 Merino45768
Merino48960 Merino45335 Merino45768
Merino48961 Merino45971 Merino45738
Merino48962 Merino45971 Merino45738
Merino48963 Merino45669 Merino45900
Merino48964 Merino45669 Merino45900
Merino48965 Merino45509 Merino45342
Merino48966 Merino45509 Merino45342
Merino48967 Merino45165 Merino45682
Merino48968 Merino45165 Merino45682
Merino48969 0 Merino46186
Merino48970 Merino45405 Merino46186
Merino48971 Merino45677 Merino45186
Merino48972 Merino45677 0
Merino48973 Merino45467 Merino45038
Merino48974 0 Merino45038
Merino48975 Merino45565 Merino46024
Merino48976 0 Merino46024
Merino48977 0 Merino45602
Merino48978 Merino45991 Merino45602
Merino48979 Merino45565 Merino45006
Merino48980 Merino45565 0
Merino48981 Merino45459 Merino45832
Merino48982 0 Merino45832
Merino48983 0 Merino46182
Merino48984 Merino45991 Merino46182
Merino48985 Merino45467 Merino45790
Merino48986 Merino45467 Merino45790
Merino48987 Merino45747 Merino45744
Merino48988 Merino45747 Merino45744
Merino48989 Merino45369 Merino46018
Merino48990 0 Merino46018
Merino48991 Merino45971 Merino45298
Merino48992 Merino45971 Merino45298
Merino48993 0 Merino45296
Merino48994 0 Merino45296
Merino48995 Merino45747 Merino46012
Merino48996 Merino45747 Merino46012
Merino48997 Merino45165 Merino45860
Merino48998 Merino45165 Merino45860
Merino48999 0 Merino46088
Merino49000 Merino45419 Merino46088
Merino49001 Merino45469 Merino45786
Merino49002 Merino45469 Merino45786
Merino49003 Merino45329 Merino45204
Merino49004 Merino45329 Merino45204
Merino49005 Merino45459 Merino45910
Merino49006 Merino45459 Merino45910
Merino49007 0 Merino46054
Merino49008 Merino45467 Merino46054
Merino49009 Merino46167 Merino46148
Merino49010 Merino46167 Merino46148
Merino49011 Merino45095 Merino45366
Merino49012 Merino45095 Merino45366
Merino49013 0 Merino45170
Merino49014 Merino45015 Merino45170
Merino49015 Merino45467 Merino45272
Merino49016 0 Merino45272
Merino49017 Merino45677 Merino45092
Merino49018 Merino45677 Merino45092
Merino49019 0 Merino45128
Merino49020 Merino45971 Merino45128
Merino49021 Merino45463 Merino45142
Merino49022 Merino45463 Merino45142
Merino49023 Merino45411 Merino46078
Merino49024 Merino45411 Merino46078
Merino49025 0 Merino45228
Merino49026 0 0
Merino49027 0 Merino46162
Merino49028 Merino45517 Merino46162
Merino49029 Merino45911 Merino45002
Merino49030 Merino45911 Merino45002
Merino49031 Merino45199 Merino45720
Merino49032 0 Merino45720
Merino49033 0 Merino45018
Merino49034 Merino45469 Merino45018
Merino49035 Merino45459 Merino45766
Merino49036 Merino45459 Merino45766
Merino49037 Merino45095 Merino45954
Merino49038 0 Merino45954
Merino49039 0 Merino46042
Merino49040 Merino45369 0
Merino49041 Merino45535 Merino45454
Merino49042 0 Merino45454
Merino49043 Merino45971 Merino45892
Merino49044 Merino45971 0
Merino49045 Merino45467 Merino45554
Merino49046 Merino45467 Merino45554
Merino49047 Merino45535 Merino45846
Merino49048 Merino45535 Merino45846
Merino49049 Merino45911 Merino45458
Merino49050 0 Merino45458
Merino49051 Merino45747 Merino46064
Merino49052 Merino45747 Merino46064
Merino49053 Merino45747 Merino45030
Merino49054 Merino45747 Merino45030
Merino49055 Merino45419 Merino45838
Merino49056 Merino45419 Merino45838
Merino49057 Merino45991 Merino45424
Merino49058 Merino45991 Merino45424
Merino49059 Merino45405 Merino45532
Merino49060 Merino45405 Merino45532
Merino49061 Merino45911 Merino45988
Merino49062 Merino45911 Merino45988
